"","genus","species","habit","scheme_1","scheme_2","scheme_3_root","scheme_3_stem","scheme_4_stem","scheme_4_root"
"955","Smilax","Smilax timorensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"956","Smilax","Smilax tomentosa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"957","Smilax","Smilax trachypoda","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"958","Smilax","Smilax trinervula","cham",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"959","Smilax","Smilax tsinchengshanensis","nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"960","Smilax","Smilax tuberculata","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"961","Smilax","Smilax turbans","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"962","Smilax","Smilax utilis","phan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"963","Smilax","Smilax vaginata","cham",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"964","Smilax","Smilax vanchingshanensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"965","Smilax","Smilax velutina","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"966","Smilax","Smilax verrucosa","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"967","Smilax","Smilax verticalis","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"968","Smilax","Smilax vitiensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"969","Smilax","Smilax wallichii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"970","Smilax","Smilax walteri","hydrogeophyte tuber",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"971","Smilax","Smilax wightii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"972","Smilax","Smilax williamsii","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"973","Smilax","Smilax yunnanensis","cl.",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"974","Smilax","Smilax zeylanica","cl. nanophan",FALSE,"non_geo","FALSE","rhizome",TRUE,"FALSE"
"975","Amana","Amana anhuiensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"976","Amana","Amana edulis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"977","Amana","Amana erythronioides","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"978","Amana","Amana kuocangshanica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"979","Amana","Amana wanzhensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"980","Calochortus","Calochortus albus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"981","Calochortus","Calochortus amabilis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"982","Calochortus","Calochortus ambiguus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"983","Calochortus","Calochortus amoenus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"984","Calochortus","Calochortus apiculatus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"985","Calochortus","Calochortus argillosus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"986","Calochortus","Calochortus aureus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"987","Calochortus","Calochortus balsensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"988","Calochortus","Calochortus barbatus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"989","Calochortus","Calochortus bruneaunis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"990","Calochortus","Calochortus catalinae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"991","Calochortus","Calochortus cernuus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"992","Calochortus","Calochortus ciscoensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"993","Calochortus","Calochortus clavatus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"994","Calochortus","Calochortus coeruleus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"995","Calochortus","Calochortus concolor","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"996","Calochortus","Calochortus coxii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"997","Calochortus","Calochortus dunnii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"998","Calochortus","Calochortus elegans","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"999","Calochortus","Calochortus eurycarpus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1000","Calochortus","Calochortus excavatus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1001","Calochortus","Calochortus exilis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1002","Calochortus","Calochortus fimbriatus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1003","Calochortus","Calochortus flexuosus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1004","Calochortus","Calochortus foliosus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1005","Calochortus","Calochortus fuscus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1006","Calochortus","Calochortus ghiesbreghtii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1007","Calochortus","Calochortus greenei","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1008","Calochortus","Calochortus gunnisonii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1009","Calochortus","Calochortus hartwegii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1010","Calochortus","Calochortus howellii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1011","Calochortus","Calochortus invenustus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1012","Calochortus","Calochortus kennedyi","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1013","Calochortus","Calochortus leichtlinii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1014","Calochortus","Calochortus longibarbatus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1015","Calochortus","Calochortus luteus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1016","Calochortus","Calochortus lyallii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1017","Calochortus","Calochortus macrocarpus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1018","Calochortus","Calochortus marcellae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1019","Calochortus","Calochortus mendozae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1020","Calochortus","Calochortus minimus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1021","Calochortus","Calochortus monanthus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1022","Calochortus","Calochortus monophyllus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1023","Calochortus","Calochortus nigrescens","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1024","Calochortus","Calochortus nitidus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1025","Calochortus","Calochortus nudus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1026","Calochortus","Calochortus nuttallii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1027","Calochortus","Calochortus obispoensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1028","Calochortus","Calochortus palmeri","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1029","Calochortus","Calochortus panamintensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1030","Calochortus","Calochortus persistens","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1031","Calochortus","Calochortus plummerae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1032","Calochortus","Calochortus pringlei","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1033","Calochortus","Calochortus pulchellus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1034","Calochortus","Calochortus purpureus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1035","Calochortus","Calochortus raichei","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1036","Calochortus","Calochortus rustvoldii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1037","Calochortus","Calochortus simulans","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1038","Calochortus","Calochortus spatulatus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1039","Calochortus","Calochortus splendens","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1040","Calochortus","Calochortus striatus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1041","Calochortus","Calochortus subalpinus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1042","Calochortus","Calochortus superbus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1043","Calochortus","Calochortus syntrophus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1044","Calochortus","Calochortus tiburonensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1045","Calochortus","Calochortus tolmiei","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1046","Calochortus","Calochortus umbellatus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1047","Calochortus","Calochortus umpquaensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1048","Calochortus","Calochortus uniflorus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1049","Calochortus","Calochortus venustulus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1050","Calochortus","Calochortus venustus","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1051","Calochortus","Calochortus vestae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1052","Calochortus","Calochortus weedii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1053","Calochortus","Calochortus westonii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1054","Cardiocrinum","Cardiocrinum cathayanum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1055","Cardiocrinum","Cardiocrinum cordatum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1056","Cardiocrinum","Cardiocrinum giganteum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1057","Clintonia","Clintonia andrewsiana","hemicr",FALSE,"hemicrypt","FALSE","rhizome",TRUE,"FALSE"
"1058","Clintonia","Clintonia borealis","hemicr",FALSE,"hemicrypt","FALSE","rhizome",TRUE,"FALSE"
"1059","Clintonia","Clintonia udensis","hemicr",FALSE,"hemicrypt","FALSE","rhizome",TRUE,"FALSE"
"1060","Clintonia","Clintonia umbellulata","hemicr",FALSE,"hemicrypt","FALSE","rhizome",TRUE,"FALSE"
"1061","Clintonia","Clintonia uniflora","geophyte rhizome",TRUE,"geo","FALSE","rhizome",TRUE,"FALSE"
"1062","Erythronium","Erythronium albidum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1063","Erythronium","Erythronium americanum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1064","Erythronium","Erythronium californicum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1065","Erythronium","Erythronium caucasicum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1066","Erythronium","Erythronium citrinum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1067","Erythronium","Erythronium dens-canis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1068","Erythronium","Erythronium elegans","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1069","Erythronium","Erythronium grandiflorum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1070","Erythronium","Erythronium helenae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1071","Erythronium","Erythronium hendersonii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1072","Erythronium","Erythronium howellii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1073","Erythronium","Erythronium idahoense","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1074","Erythronium","Erythronium japonicum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1075","Erythronium","Erythronium klamathense","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1076","Erythronium","Erythronium krylovii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1077","Erythronium","Erythronium mesochoreum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1078","Erythronium","Erythronium montanum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1079","Erythronium","Erythronium multiscapideum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1080","Erythronium","Erythronium oregonum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1081","Erythronium","Erythronium pluriflorum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1082","Erythronium","Erythronium propullans","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1083","Erythronium","Erythronium purpurascens","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1084","Erythronium","Erythronium pusaterii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1085","Erythronium","Erythronium quinaultense","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1086","Erythronium","Erythronium revolutum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1087","Erythronium","Erythronium rostratum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1088","Erythronium","Erythronium sajanense","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1089","Erythronium","Erythronium shastense","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1090","Erythronium","Erythronium sibiricum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1091","Erythronium","Erythronium sulevii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1092","Erythronium","Erythronium taylorii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1093","Erythronium","Erythronium tuolumnense","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1094","Erythronium","Erythronium umbilicatum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1095","Fritillaria","Fritillaria acmopetala","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1096","Fritillaria","Fritillaria affinis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1097","Fritillaria","Fritillaria agrestis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1098","Fritillaria","Fritillaria alburyana","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1099","Fritillaria","Fritillaria alfredae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1100","Fritillaria","Fritillaria amabilis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1101","Fritillaria","Fritillaria amana","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1102","Fritillaria","Fritillaria anhuiensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1103","Fritillaria","Fritillaria ariana","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1104","Fritillaria","Fritillaria assyriaca","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1105","Fritillaria","Fritillaria asumaniae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1106","Fritillaria","Fritillaria atrolineata","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1107","Fritillaria","Fritillaria atropurpurea","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1108","Fritillaria","Fritillaria aurea","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1109","Fritillaria","Fritillaria avromanica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1110","Fritillaria","Fritillaria ayakoana","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1111","Fritillaria","Fritillaria baskilensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1112","Fritillaria","Fritillaria biflora","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1113","Fritillaria","Fritillaria bithynica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1114","Fritillaria","Fritillaria brandegeei","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1115","Fritillaria","Fritillaria bucharica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1116","Fritillaria","Fritillaria byfieldii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1117","Fritillaria","Fritillaria camschatcensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1118","Fritillaria","Fritillaria carica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1119","Fritillaria","Fritillaria caucasica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1120","Fritillaria","Fritillaria chitralensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1121","Fritillaria","Fritillaria chlorantha","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1122","Fritillaria","Fritillaria chlororhabdota","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1123","Fritillaria","Fritillaria cirrhosa","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1124","Fritillaria","Fritillaria collina","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1125","Fritillaria","Fritillaria conica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1126","Fritillaria","Fritillaria crassicaulis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1127","Fritillaria","Fritillaria crassifolia","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1128","Fritillaria","Fritillaria dagana","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1129","Fritillaria","Fritillaria dajinensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1130","Fritillaria","Fritillaria davidii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1131","Fritillaria","Fritillaria davisii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1132","Fritillaria","Fritillaria delavayi","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1133","Fritillaria","Fritillaria drenovskii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1134","Fritillaria","Fritillaria dzhabavae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1135","Fritillaria","Fritillaria eastwoodiae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1136","Fritillaria","Fritillaria eduardii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1137","Fritillaria","Fritillaria ehrhartii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1138","Fritillaria","Fritillaria elwesii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1139","Fritillaria","Fritillaria epirotica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1140","Fritillaria","Fritillaria euboeica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1141","Fritillaria","Fritillaria falcata","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1142","Fritillaria","Fritillaria ferganensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1143","Fritillaria","Fritillaria fleischeriana","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1144","Fritillaria","Fritillaria forbesii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1145","Fritillaria","Fritillaria frankiorum","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1146","Fritillaria","Fritillaria fusca","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1147","Fritillaria","Fritillaria gentneri","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1148","Fritillaria","Fritillaria gibbosa","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1149","Fritillaria","Fritillaria glauca","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1150","Fritillaria","Fritillaria graeca","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1151","Fritillaria","Fritillaria grandiflora","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1152","Fritillaria","Fritillaria gussichiae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1153","Fritillaria","Fritillaria hermonis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1154","Fritillaria","Fritillaria imperialis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1155","Fritillaria","Fritillaria involucrata","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1156","Fritillaria","Fritillaria japonica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1157","Fritillaria","Fritillaria kaiensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1158","Fritillaria","Fritillaria karelinii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1159","Fritillaria","Fritillaria kittaniae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1160","Fritillaria","Fritillaria koidzumiana","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1161","Fritillaria","Fritillaria kotschyana","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1162","Fritillaria","Fritillaria kurdica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1163","Fritillaria","Fritillaria lagodechiana","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1164","Fritillaria","Fritillaria latakiensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1165","Fritillaria","Fritillaria latifolia","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1166","Fritillaria","Fritillaria legionensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1167","Fritillaria","Fritillaria liliacea","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1168","Fritillaria","Fritillaria lusitanica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1169","Fritillaria","Fritillaria macedonica","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1170","Fritillaria","Fritillaria macrocarpa","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1171","Fritillaria","Fritillaria maximowiczii","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1172","Fritillaria","Fritillaria meleagris","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1173","Fritillaria","Fritillaria meleagroides","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1174","Fritillaria","Fritillaria messanensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1175","Fritillaria","Fritillaria michailovskyi","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1176","Fritillaria","Fritillaria micrantha",NA,NA,NA,NA,NA,NA,NA
"1177","Fritillaria","Fritillaria milasensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1178","Fritillaria","Fritillaria minima","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1179","Fritillaria","Fritillaria minuta","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1180","Fritillaria","Fritillaria monantha","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1181","Fritillaria","Fritillaria montana","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1182","Fritillaria","Fritillaria mughlae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1183","Fritillaria","Fritillaria muraiana","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1184","Fritillaria","Fritillaria mutabilis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1185","Fritillaria","Fritillaria obliqua","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1186","Fritillaria","Fritillaria ojaiensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1187","Fritillaria","Fritillaria olgae","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1188","Fritillaria","Fritillaria olivieri","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1189","Fritillaria","Fritillaria oranensis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1190","Fritillaria","Fritillaria orientalis","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
"1191","Fritillaria","Fritillaria pallidiflora","geophyte bulb",TRUE,"geo","FALSE","bulb",TRUE,"FALSE"
